,10,11,12,13,87,88,90,91
cpd00001,-0.441701914429,-0.441701914429,-0.441701914429,-0.441701914429,-0.441701914429,-0.441701914429,-0.441701914429,-0.441701914429
cpd00006,-0.727237702341,-0.727237702341,-0.727237702341,-0.727237702341,-1.76638295955,-1.76638295955,-1.76638295955,-1.76638295955
cpd00007,-0.619102975136,-0.619102975136,-0.619102975136,-0.619102975136,-0.619102975136,-0.619102975136,-0.619102975136,-0.619102975136
cpd00009,-0.938350091583,-0.938350091583,-0.938350091583,-0.938350091583,-0.938350091583,-0.938350091583,-0.938350091583,-0.938350091583
cpd00010,-0.271620020514,-0.271620020514,-0.271620020514,-0.271620020514,-0.271620020514,-0.271620020514,-0.271620020514,-0.271620020514
cpd00011,-0.890318287048,-0.890318287048,-0.890318287048,-0.890318287048,-0.890318287048,-0.890318287048,-0.890318287048,-0.890318287048
cpd00012,-0.387960030921,-0.387960030921,-0.387960030921,-0.387960030921,-0.387960030921,-0.387960030921,-0.387960030921,-0.387960030921
cpd00013,-0.985919136045,-0.985919136045,-0.985919136045,-0.985919136045,-2.27165969793,-2.27165969793,-2.27165969793,-2.27165969793
cpd00017,-0.321018069797,-0.321018069797,-0.321018069797,-0.321018069797,-0.321018069797,-0.321018069797,-0.321018069797,-0.321018069797
cpd00018,-0.630179347508,-0.630179347508,-0.630179347508,-0.630179347508,-0.630179347508,-0.630179347508,-0.630179347508,-0.630179347508
cpd00020,-0.0332479879007,-0.0332479879007,-0.0332479879007,-0.0332479879007,-0.0332479879007,-0.0332479879007,-0.0332479879007,-0.0332479879007
cpd00023,-0.119187935598,-0.119187935598,-0.119187935598,-0.119187935598,-0.119187935598,-0.119187935598,-0.119187935598,-0.119187935598
cpd00024,-0.427306652379,-0.427306652379,-0.427306652379,-0.427306652379,-0.427306652379,-0.427306652379,-0.427306652379,-0.427306652379
cpd00027,-0.642526690778,-0.642526690778,-0.642526690778,-0.642526690778,-0.642526690778,-0.642526690778,-0.642526690778,-0.642526690778
cpd00028,-0.63760324378,-0.63760324378,-0.63760324378,-0.63760324378,-1.69116254902,-1.69116254902,-1.69116254902,-1.69116254902
cpd00029,-0.736565830944,-0.736565830944,-0.736565830944,-0.736565830944,-0.736565830944,-0.736565830944,-0.736565830944,-0.736565830944
cpd00030,-0.69480408176,-0.69480408176,-0.69480408176,-0.69480408176,-0.69480408176,-0.69480408176,-0.69480408176,-0.69480408176
cpd00032,-0.916454330327,-0.916454330327,-0.916454330327,-0.916454330327,-0.916454330327,-0.916454330327,-0.916454330327,-0.916454330327
cpd00033,-0.468162474843,-0.468162474843,-0.468162474843,-0.468162474843,-0.468162474843,-0.468162474843,-0.468162474843,-0.468162474843
cpd00034,-0.77150939376,-0.77150939376,-0.77150939376,-0.77150939376,-0.77150939376,-0.77150939376,-0.77150939376,-0.77150939376
cpd00035,-0.480083355284,-0.480083355284,-0.480083355284,-0.480083355284,-0.480083355284,-0.480083355284,-0.480083355284,-0.480083355284
cpd00036,-0.234600944696,-0.234600944696,-0.234600944696,-0.234600944696,-0.234600944696,-0.234600944696,-0.234600944696,-0.234600944696
cpd00038,-0.343990635608,-0.343990635608,-0.343990635608,-0.343990635608,-0.343990635608,-0.343990635608,-0.343990635608,-0.343990635608
cpd00039,-0.59551103838,-0.59551103838,-0.59551103838,-0.59551103838,-1.14486142861,-1.14486142861,-1.14486142861,-1.14486142861
cpd00041,-0.141584967431,-0.141584967431,-0.141584967431,-0.141584967431,-0.141584967431,-0.141584967431,-0.141584967431,-0.141584967431
cpd00042,-0.426658953216,-0.426658953216,-0.426658953216,-0.426658953216,0.0305609979941,0.0305609979941,0.0305609979941,0.0305609979941
cpd00046,-0.956713645924,-0.956713645924,-0.956713645924,-0.956713645924,-0.956713645924,-0.956713645924,-0.956713645924,-0.956713645924
cpd00047,-0.826167117333,-0.826167117333,-0.826167117333,-0.826167117333,0.103883183372,0.103883183372,0.103883183372,0.103883183372
cpd00048,-0.699090219761,-0.699090219761,-0.699090219761,-0.699090219761,-0.699090219761,-0.699090219761,-0.699090219761,-0.699090219761
cpd00051,-0.180367595837,-0.180367595837,-0.180367595837,-0.180367595837,-0.180367595837,-0.180367595837,-0.180367595837,-0.180367595837
cpd00053,-0.289024908167,-0.289024908167,-0.289024908167,-0.289024908167,-0.289024908167,-0.289024908167,-0.289024908167,-0.289024908167
cpd00054,-0.835316462454,-0.835316462454,-0.835316462454,-0.835316462454,-0.835316462454,-0.835316462454,-0.835316462454,-0.835316462454
cpd00058,-0.231646276401,-0.231646276401,-0.231646276401,-0.231646276401,-0.231646276401,-0.231646276401,-0.231646276401,-0.231646276401
cpd00060,-0.527202488215,-0.527202488215,-0.527202488215,-0.527202488215,-0.527202488215,-0.527202488215,-0.527202488215,-0.527202488215
cpd00063,-0.459866421486,-0.459866421486,-0.459866421486,-0.459866421486,-0.459866421486,-0.459866421486,-0.459866421486,-0.459866421486
cpd00064,-0.352724404068,-0.352724404068,-0.352724404068,-0.352724404068,-0.352724404068,-0.352724404068,-0.352724404068,-0.352724404068
cpd00065,-0.816903265261,-0.816903265261,-0.816903265261,-0.816903265261,-0.816903265261,-0.816903265261,-0.816903265261,-0.816903265261
cpd00066,-0.813738357412,-0.813738357412,-0.813738357412,-0.813738357412,-0.813738357412,-0.813738357412,-0.813738357412,-0.813738357412
cpd00067,-0.336421125756,-0.336421125756,-0.336421125756,-0.336421125756,-0.336421125756,-0.336421125756,-0.336421125756,-0.336421125756
cpd00069,-0.774481748159,-0.774481748159,-0.774481748159,-0.774481748159,-0.774481748159,-0.774481748159,-0.774481748159,-0.774481748159
cpd00071,-0.509795721739,-0.509795721739,-0.509795721739,-0.509795721739,-0.509795721739,-0.509795721739,-0.509795721739,-0.509795721739
cpd00073,-0.174164932573,-0.174164932573,-0.174164932573,-0.174164932573,-0.174164932573,-0.174164932573,-0.174164932573,-0.174164932573
cpd00075,-0.340663094648,-0.340663094648,-0.340663094648,-0.340663094648,-0.340663094648,-0.340663094648,-0.340663094648,-0.340663094648
cpd00076,-0.783993524891,-0.783993524891,-0.783993524891,-0.783993524891,-0.783993524891,-0.783993524891,-0.783993524891,-0.783993524891
cpd00079,-0.00690613110538,-0.00690613110538,-0.00690613110538,-0.00690613110538,-0.00690613110538,-0.00690613110538,-0.00690613110538,-0.00690613110538
cpd00080,-0.449705681641,-0.449705681641,-0.449705681641,-0.449705681641,-0.449705681641,-0.449705681641,-0.449705681641,-0.449705681641
cpd00081,-0.751801020638,-0.751801020638,-0.751801020638,-0.751801020638,-0.751801020638,-0.751801020638,-0.751801020638,-0.751801020638
cpd00082,-0.941512056367,-0.941512056367,-0.941512056367,-0.941512056367,-1.75910621338,-1.75910621338,-1.75910621338,-1.75910621338
cpd00084,-0.571923660335,-0.571923660335,-0.571923660335,-0.571923660335,-0.571923660335,-0.571923660335,-0.571923660335,-0.571923660335
cpd00092,-0.972806222842,-0.972806222842,-0.972806222842,-0.972806222842,-0.972806222842,-0.972806222842,-0.972806222842,-0.972806222842
cpd00094,-0.330868533495,-0.330868533495,-0.330868533495,-0.330868533495,-1.31468043168,-1.31468043168,-1.31468043168,-1.31468043168
cpd00098,-0.849171259433,-0.849171259433,-0.849171259433,-0.849171259433,-1.82420261077,-1.82420261077,-1.82420261077,-1.82420261077
cpd00099,-0.969459293209,-0.969459293209,-0.969459293209,-0.969459293209,-0.969459293209,-0.969459293209,-0.969459293209,-0.969459293209
cpd00100,-0.168633077728,-0.168633077728,-0.168633077728,-0.168633077728,1.59283113497,1.59283113497,1.59283113497,1.59283113497
cpd00104,-0.379692243893,-0.379692243893,-0.379692243893,-0.379692243893,-0.379692243893,-0.379692243893,-0.379692243893,-0.379692243893
cpd00105,-0.845417451615,-0.845417451615,-0.845417451615,-0.845417451615,-0.845417451615,-0.845417451615,-0.845417451615,-0.845417451615
cpd00106,-0.804802451718,-0.804802451718,-0.804802451718,-0.804802451718,-0.804802451718,-0.804802451718,-0.804802451718,-0.804802451718
cpd00107,-0.303547972223,-0.303547972223,-0.303547972223,-0.303547972223,-0.303547972223,-0.303547972223,-0.303547972223,-0.303547972223
cpd00108,-0.448841312068,-0.448841312068,-0.448841312068,-0.448841312068,-2.01915976557,-2.01915976557,-2.01915976557,-2.01915976557
cpd00111,-0.395149125809,-0.395149125809,-0.395149125809,-0.395149125809,-0.395149125809,-0.395149125809,-0.395149125809,-0.395149125809
cpd00115,-0.423494195765,-0.423494195765,-0.423494195765,-0.423494195765,-0.423494195765,-0.423494195765,-0.423494195765,-0.423494195765
cpd00116,-0.00589080033629,-0.00589080033629,-0.00589080033629,-0.00589080033629,-0.00589080033629,-0.00589080033629,-0.00589080033629,-0.00589080033629
cpd00117,-0.201316010204,-1.42348086104,-1.42348086104,-1.42348086104,-1.42348086104,-1.42348086104,-1.42348086104,-1.42348086104
cpd00118,-0.696029991111,-0.696029991111,-0.696029991111,-0.696029991111,-0.696029991111,-0.696029991111,-0.696029991111,-0.696029991111
cpd00119,-0.562459868015,-0.562459868015,-0.562459868015,-0.562459868015,-0.562459868015,-0.562459868015,-0.562459868015,-0.562459868015
cpd00121,-0.973533403863,-0.973533403863,-0.973533403863,-0.973533403863,-0.973533403863,-0.973533403863,-0.973533403863,-0.973533403863
cpd00122,-0.05888559518,-0.05888559518,-0.05888559518,-0.05888559518,-0.05888559518,-0.05888559518,-0.05888559518,-0.05888559518
cpd00128,-0.14152942868,-0.14152942868,-0.14152942868,-0.14152942868,-0.14152942868,-0.14152942868,-0.14152942868,-0.14152942868
cpd00129,-0.646621863371,-0.646621863371,-0.646621863371,-0.646621863371,-0.224565941039,-0.224565941039,-0.224565941039,-0.224565941039
cpd00130,-0.818053920265,-0.818053920265,-0.818053920265,-0.818053920265,-0.818053920265,-0.818053920265,-0.818053920265,-0.818053920265
cpd00132,-0.778015429484,-0.778015429484,-0.778015429484,-0.778015429484,-0.778015429484,-0.778015429484,-0.778015429484,-0.778015429484
cpd00133,-0.988142622187,-0.988142622187,-0.988142622187,-0.988142622187,-0.988142622187,-0.988142622187,-0.988142622187,-0.988142622187
cpd00136,-0.553090623166,-0.553090623166,-0.553090623166,-0.553090623166,-0.553090623166,-0.553090623166,-0.553090623166,-0.553090623166
cpd00137,-0.0636423485645,-0.0636423485645,-0.0636423485645,-0.0636423485645,-0.0636423485645,-0.0636423485645,-0.0636423485645,-0.0636423485645
cpd00138,-0.612020276183,-0.612020276183,-0.612020276183,-0.612020276183,-0.612020276183,-0.612020276183,-0.612020276183,-0.612020276183
cpd00139,-0.229755511349,-0.229755511349,-0.229755511349,-0.229755511349,-0.229755511349,-0.229755511349,-0.229755511349,-0.229755511349
cpd00141,-0.383269619859,-0.383269619859,-0.383269619859,-0.383269619859,-0.383269619859,-0.383269619859,-0.383269619859,-0.383269619859
cpd00142,-0.255568073181,-0.255568073181,-0.255568073181,-0.255568073181,-0.255568073181,-0.255568073181,-0.255568073181,-0.255568073181
cpd00143,-0.369462376127,-0.369462376127,-0.369462376127,-0.369462376127,-0.369462376127,-0.369462376127,-0.369462376127,-0.369462376127
cpd00149,-0.732824696521,-0.732824696521,-0.732824696521,-0.732824696521,-0.732824696521,-0.732824696521,-0.732824696521,-0.732824696521
cpd00152,-0.567950472943,-0.567950472943,-0.567950472943,-0.567950472943,-0.567950472943,-0.567950472943,-0.567950472943,-0.567950472943
cpd00154,-0.954658665976,-0.954658665976,-0.954658665976,-0.954658665976,-0.954733512058,-0.954733512058,-0.954733512058,-0.954733512058
cpd00156,-0.359163424664,-0.359163424664,-0.359163424664,-0.359163424664,-1.07026295591,-1.07026295591,-1.07026295591,-1.07026295591
cpd00158,-0.0786609869884,-0.0786609869884,-0.0786609869884,-0.0786609869884,1.79020207681,1.79020207681,1.79020207681,1.79020207681
cpd00159,-0.860328031134,-0.860328031134,-0.860328031134,-0.860328031134,-0.860328031134,-0.860328031134,-0.860328031134,-0.860328031134
cpd00161,-0.735851756991,-0.735851756991,-0.735851756991,-0.735851756991,-0.735851756991,-0.735851756991,-0.735851756991,-0.735851756991
cpd00162,-0.145953444871,-0.145953444871,-0.145953444871,-0.145953444871,-0.145953444871,-0.145953444871,-0.145953444871,-0.145953444871
cpd00164,-0.920996718109,-0.920996718109,-0.920996718109,-0.920996718109,-0.920996718109,-0.920996718109,-0.920996718109,-0.920996718109
cpd00176,-0.115058866252,-0.115058866252,-0.115058866252,-0.115058866252,-0.115058866252,-0.115058866252,-0.115058866252,-0.115058866252
cpd00179,-0.252556838837,-0.252556838837,-0.252556838837,-0.252556838837,-0.252556838837,-0.252556838837,-0.252556838837,-0.252556838837
cpd00180,-0.242720845047,-0.242720845047,-0.242720845047,-0.242720845047,-0.242720845047,-0.242720845047,-0.242720845047,-0.242720845047
cpd00182,-0.48302024411,-0.48302024411,-0.48302024411,-0.48302024411,-0.48302024411,-0.48302024411,-0.48302024411,-0.48302024411
cpd00184,-0.207455863957,-0.207455863957,-0.207455863957,-0.207455863957,-0.207455863957,-0.207455863957,-0.207455863957,-0.207455863957
cpd00185,-0.188546198702,-0.188546198702,-0.188546198702,-0.188546198702,-0.188546198702,-0.188546198702,-0.188546198702,-0.188546198702
cpd00205,-0.656664566051,-0.656664566051,-0.656664566051,-0.656664566051,-0.656664566051,-0.656664566051,-0.656664566051,-0.656664566051
cpd00207,-0.46466660233,-0.46466660233,-0.46466660233,-0.46466660233,-0.46466660233,-0.46466660233,-0.46466660233,-0.895336357916
cpd00208,-0.880949713819,-0.880949713819,-0.880949713819,-0.880949713819,-0.880949713819,-0.880949713819,-0.880949713819,-0.880949713819
cpd00209,-0.559112832388,-0.559112832388,-0.559112832388,-0.559112832388,-0.559112832388,-0.559112832388,-0.559112832388,-0.559112832388
cpd00210,-0.688790248139,-0.688790248139,0.818202052113,0.818202052113,0.818202052113,0.818202052113,0.818202052113,0.818202052113
cpd00211,-0.27074000329,-0.27074000329,-0.27074000329,-0.27074000329,-0.27074000329,-0.27074000329,-0.27074000329,-0.27074000329
cpd00214,-0.494116170302,-0.494116170302,-0.494116170302,-0.494116170302,-0.494116170302,-0.494116170302,-0.494116170302,-0.494116170302
cpd00215,-0.229031201814,-0.229031201814,-0.229031201814,-0.229031201814,-0.229031201814,-0.229031201814,-0.229031201814,-0.229031201814
cpd00216,-0.43853286709,-0.43853286709,-0.43853286709,-0.43853286709,-0.43853286709,-0.43853286709,-0.43853286709,-0.43853286709
cpd00218,-0.0389436913115,-0.0389436913115,-0.0389436913115,-0.0389436913115,-0.0389436913115,-0.0389436913115,-0.0389436913115,-0.0389436913115
cpd00220,-0.670685125491,-0.670685125491,-0.670685125491,-0.670685125491,1.12185181304,1.12185181304,1.12185181304,1.12185181304
cpd00221,-0.329817422007,-0.329817422007,-0.329817422007,-0.329817422007,-0.329817422007,-0.329817422007,-0.329817422007,-0.329817422007
cpd00222,-0.534669486501,-0.534669486501,-0.534669486501,-0.534669486501,-0.534669486501,-0.534669486501,-0.534669486501,-0.534669486501
cpd00224,-0.351263486324,-0.351263486324,-0.351263486324,-0.351263486324,-0.351263486324,-0.351263486324,-0.351263486324,-0.351263486324
cpd00226,-0.650082813044,-0.650082813044,-0.650082813044,-0.650082813044,-0.650082813044,-0.650082813044,-0.650082813044,-0.650082813044
cpd00229,-0.790730931662,-0.790730931662,-0.790730931662,-0.790730931662,-0.790730931662,-0.790730931662,-0.790730931662,-0.790730931662
cpd00232,-0.973695463334,-0.973695463334,-0.973695463334,-0.973695463334,-0.973695463334,-0.973695463334,-0.973695463334,-0.973695463334
cpd00235,-0.708745178735,-0.708745178735,-0.708745178735,-0.708745178735,-0.708745178735,-0.708745178735,-0.708745178735,-0.708745178735
cpd00239,-0.359758433293,-0.359758433293,-0.359758433293,-0.359758433293,-0.359758433293,-0.359758433293,-0.359758433293,-0.359758433293
cpd00244,-0.908804472888,-0.908804472888,-0.908804472888,-0.908804472888,-0.908804472888,-0.908804472888,-0.908804472888,-0.908804472888
cpd00246,-0.525186498689,-0.525186498689,-0.525186498689,-0.525186498689,-0.525186498689,-0.525186498689,-0.525186498689,-0.525186498689
cpd00249,-0.623522377925,-0.623522377925,-0.623522377925,-0.623522377925,-0.623522377925,-0.623522377925,-0.623522377925,-0.623522377925
cpd00254,-0.850612781133,-0.850612781133,-0.850612781133,-0.850612781133,0.644872755858,0.644872755858,0.644872755858,0.644872755858
cpd00263,-0.185263277978,-0.185263277978,-0.185263277978,-0.185263277978,-0.185263277978,-0.185263277978,-0.185263277978,-0.185263277978
cpd00264,-0.619229121634,-0.619229121634,-0.619229121634,-0.619229121634,-0.619229121634,-0.619229121634,-0.619229121634,-0.619229121634
cpd00265,-0.567810807944,-0.567810807944,-0.567810807944,-0.567810807944,-1.81933086795,-1.81933086795,-1.81933086795,-1.81933086795
cpd00266,-0.527342118537,-0.527342118537,-0.527342118537,-0.527342118537,-0.862958895658,-0.862958895658,-0.862958895658,-0.862958895658
cpd00268,-0.257117522182,-0.257117522182,-0.257117522182,-0.257117522182,-0.257117522182,-0.257117522182,-0.257117522182,-0.257117522182
cpd00276,-0.421403157919,-0.421403157919,-0.421403157919,-0.421403157919,-0.421403157919,-0.421403157919,-0.421403157919,-0.421403157919
cpd00277,-0.133888663555,-0.133888663555,-0.133888663555,-0.133888663555,1.40939480887,1.40939480887,1.40939480887,1.40939480887
cpd00280,-0.954697385052,-0.954697385052,-0.954697385052,-0.954697385052,-0.954697385052,-0.954697385052,-0.954697385052,-0.954697385052
cpd00281,-0.772983931549,-0.772983931549,-0.772983931549,-0.772983931549,-0.772983931549,-0.772983931549,-0.772983931549,-0.772983931549
cpd00298,-0.837474047307,-0.837474047307,-0.837474047307,-0.837474047307,-1.38130976387,-1.38130976387,-1.38130976387,-1.38130976387
cpd00305,-0.168684147417,-0.168684147417,-0.168684147417,-0.168684147417,-0.215897189929,-0.215897189929,-0.215897189929,-0.215897189929
cpd00307,-0.61028450462,-0.61028450462,-0.61028450462,-0.61028450462,-0.61028450462,-0.61028450462,-0.61028450462,-0.61028450462
cpd00308,-0.649555455151,-0.649555455151,-0.649555455151,-0.649555455151,-0.649555455151,-0.649555455151,-0.649555455151,-0.649555455151
cpd00309,-0.276576774097,-0.276576774097,-0.276576774097,-0.276576774097,-0.276576774097,-0.276576774097,-0.276576774097,-0.276576774097
cpd00311,-0.823765939298,-0.823765939298,-0.823765939298,-0.823765939298,-0.823765939298,-0.823765939298,-0.823765939298,-0.823765939298
cpd00314,-0.253465739376,-0.253465739376,-0.253465739376,-0.253465739376,-0.253465739376,-0.253465739376,-0.253465739376,-0.253465739376
cpd00322,-0.403934309509,-0.403934309509,-0.403934309509,-0.403934309509,-0.403934309509,-0.403934309509,-0.403934309509,-0.403934309509
cpd00324,-0.615486973996,-0.615486973996,-0.615486973996,-0.615486973996,-0.615486973996,-0.615486973996,-0.615486973996,-0.615486973996
cpd00333,-0.508594549916,-0.508594549916,-0.508594549916,-0.508594549916,-0.508594549916,-0.508594549916,-0.508594549916,-0.508594549916
cpd00339,-0.330228564127,-0.330228564127,-0.330228564127,-0.330228564127,-0.330228564127,-0.330228564127,-0.330228564127,-0.330228564127
cpd00355,-0.249771001614,-0.249771001614,-0.249771001614,-0.249771001614,-0.249771001614,-0.249771001614,-0.249771001614,-0.249771001614
cpd00357,-0.306344032917,-0.306344032917,-0.306344032917,-0.306344032917,-0.306344032917,-0.306344032917,-0.306344032917,-0.306344032917
cpd00359,-0.951600865947,-0.951600865947,-0.951600865947,-0.951600865947,-0.951600865947,-0.951600865947,-0.951600865947,-0.951600865947
cpd00363,-0.520777511974,-0.520777511974,-0.520777511974,-0.520777511974,-0.520777511974,-0.520777511974,-0.520777511974,-0.520777511974
cpd00367,-0.837696752227,-0.837696752227,-0.837696752227,-0.837696752227,-0.837696752227,-0.837696752227,-0.837696752227,-0.837696752227
cpd00374,-0.61945923565,-0.61945923565,-0.61945923565,-0.61945923565,-0.61945923565,-0.61945923565,-0.61945923565,-0.61945923565
cpd00379,-0.375740952596,-0.375740952596,-0.375740952596,-0.375740952596,-0.375740952596,-0.375740952596,-0.375740952596,-0.375740952596
cpd00382,-0.108547647138,-0.108547647138,-0.108547647138,-0.108547647138,-0.108547647138,-0.108547647138,-0.108547647138,-0.108547647138
cpd00393,-0.340267489735,-0.340267489735,-0.340267489735,-0.340267489735,-0.340267489735,-0.340267489735,-0.340267489735,-0.340267489735
cpd00395,-0.256581726559,-0.256581726559,-0.256581726559,-0.256581726559,-1.01797464456,-1.01797464456,-1.01797464456,-1.01797464456
cpd00396,-0.120255747543,-0.120255747543,-0.120255747543,-0.120255747543,-0.120255747543,-0.120255747543,-0.120255747543,-0.120255747543
cpd00412,-0.691085448344,-0.691085448344,-0.691085448344,-0.691085448344,-2.13716596287,-2.13716596287,-2.13716596287,-2.13716596287
cpd00418,-0.293724887849,-0.293724887849,-0.293724887849,-0.293724887849,-0.293724887849,-0.293724887849,-0.293724887849,-0.293724887849
cpd00419,-0.857933455031,-0.857933455031,-0.857933455031,-0.857933455031,-0.857933455031,-0.857933455031,-0.857933455031,-0.857933455031
cpd00421,-0.582042222287,-0.582042222287,-0.582042222287,-0.582042222287,-0.582042222287,-0.582042222287,-0.582042222287,-0.582042222287
